Date,Time,Day,Station,Delay,Vehicle
2017-11-01,00:28,Wednesday,QUEEN'S PARK STATION,0,5756
2017-11-01,00:43,Wednesday,WARDEN STATION,0,5194
2017-11-01,00:52,Wednesday,VICTORIA PARK STATION,0,5240
2017-11-01,00:58,Wednesday,MAIN STREET STATION,0,5312
2017-11-01,01:26,Wednesday,SHEPPARD STATION,5,5421
2017-11-01,06:15,Wednesday,KENNEDY BD STATION,0,5371
2017-11-01,06:23,Wednesday,DONLANDS STATION,0,5254
2017-11-01,06:27,Wednesday,DONLANDS STATION,0,5249
2017-11-01,06:53,Wednesday,ST CLAIR STATION,0,5421
2017-11-01,06:57,Wednesday,FINCH STATION,0,5721
2017-11-01,07:25,Wednesday,PAPE STATION,0,5190
2017-11-01,07:35,Wednesday,GREENWOOD STATION,0,5146
2017-11-01,07:46,Wednesday,ST CLAIR WEST STATION,0,5996
2017-11-01,07:46,Wednesday,ST GEORGE YUS STATION,5,6006
2017-11-01,08:01,Wednesday,ST CLAIR WEST STATION,0,5406
2017-11-01,08:06,Wednesday,YORKDALE STATION,10,5436
2017-11-01,08:26,Wednesday,YORKDALE STATION,4,5841
2017-11-01,08:28,Wednesday,WELLESLEY STATION,0,5831
2017-11-01,08:29,Wednesday,ST CLAIR WEST STATION,0,5531
2017-11-01,08:32,Wednesday,BROADVIEW STATION,0,0
2017-11-01,08:32,Wednesday,SHERBOURNE STATION,0,5357
2017-11-01,08:36,Wednesday,DUPONT STATION,0,5131
2017-11-01,08:37,Wednesday,LAWRENCE STATION,0,5801
2017-11-01,08:42,Wednesday,ST CLAIR WEST STATION,3,5746
2017-11-01,08:43,Wednesday,ST GEORGE YUS STATION,0,5776
2017-11-01,08:50,Wednesday,EGLINTON WEST STATION,5,5646
2017-11-01,08:57,Wednesday,EGLINTON WEST STATION,0,5846
2017-11-01,09:01,Wednesday,QUEEN'S PARK STATION,0,5746
2017-11-01,09:02,Wednesday,ROSEDALE STATION,5,6001
2017-11-01,09:06,Wednesday,DUPONT STATION,0,5636
2017-11-01,09:16,Wednesday,WELLESLEY STATION,5,5626
2017-11-01,09:18,Wednesday,YONGE BD STATION,5,5045
2017-11-01,09:26,Wednesday,SCARB CTR STATION,0,0
2017-11-01,09:40,Wednesday,YONGE BD STATION,0,5043
2017-11-01,09:55,Wednesday,ST CLAIR WEST STATION,0,5756
2017-11-01,10:01,Wednesday,ST CLAIR WEST STATION,0,6096
2017-11-01,10:14,Wednesday,FINCH STATION,0,6136
2017-11-01,10:22,Wednesday,YORKDALE STATION,0,5571
2017-11-01,10:26,Wednesday,EGLINTON WEST STATION,4,5766
2017-11-01,10:29,Wednesday,SPADINA BD STATION,0,5299
2017-11-01,10:30,Wednesday,YORKDALE STATION,0,5561
2017-11-01,10:33,Wednesday,VICTORIA PARK STATION,0,5068
2017-11-01,10:39,Wednesday,ROSEDALE STATION,3,5061
2017-11-01,10:48,Wednesday,YORKDALE STATION,0,5936
2017-11-01,11:02,Wednesday,DONLANDS STATION,0,5102
2017-11-01,11:07,Wednesday,YORKDALE STATION,0,5841
2017-11-01,11:37,Wednesday,GLENCAIRN STATION,0,5846
2017-11-01,11:45,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-01,11:48,Wednesday,OLD MILL STATION,0,5103
2017-11-01,11:55,Wednesday,OLD MILL STATION,0,5322
2017-11-01,12:04,Wednesday,DUNDAS WEST STATION,0,5052
2017-11-01,13:19,Wednesday,EGLINTON STATION,0,6061
2017-11-01,13:58,Wednesday,ST GEORGE BD STATION,19,5280
2017-11-01,14:31,Wednesday,GREENWOOD PORTAL,0,5312
2017-11-01,14:44,Wednesday,EGLINTON STATION,7,5831
2017-11-01,14:45,Wednesday,SHEPPARD WEST STATION,0,6061
2017-11-01,15:03,Wednesday,EGLINTON STATION,3,5881
2017-11-01,15:03,Wednesday,HIGH PARK STATION,0,0
2017-11-01,15:24,Wednesday,WOODBINE STATION,0,5245
2017-11-01,15:43,Wednesday,DAVISVILLE STATION,7,5811
2017-11-01,16:17,Wednesday,YONGE BD STATION,0,0
2017-11-01,16:18,Wednesday,VICTORIA PARK STATION,7,5312
2017-11-01,16:42,Wednesday,LAWRENCE STATION,0,5396
2017-11-01,16:43,Wednesday,UNION STATION,0,5746
2017-11-01,16:53,Wednesday,WELLESLEY STATION,0,0
2017-11-01,16:56,Wednesday,ROSEDALE STATION,0,5746
2017-11-01,16:56,Wednesday,SUMMERHILL STATION,0,5691
2017-11-01,17:34,Wednesday,YONGE SHP STATION,0,6186
2017-11-01,19:20,Wednesday,SPADINA BD STATION,0,5343
2017-11-01,19:28,Wednesday,SHEPPARD STATION,0,5931
2017-11-01,19:30,Wednesday,NORTH YORK CTR STATION,4,5935
2017-11-01,19:50,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-11-01,19:57,Wednesday,EGLINTON STATION,4,5936
2017-11-01,20:10,Wednesday,FINCH STATION,5,5901
2017-11-01,20:27,Wednesday,QUEEN'S PARK STATION,0,0
2017-11-01,21:33,Wednesday,FINCH STATION,0,6001
2017-11-01,22:00,Wednesday,MUSEUM STATION,0,5881
2017-11-01,22:00,Wednesday,YONGE UNIVERSITY LINE,0,0
2017-11-01,23:00,Wednesday,QUEEN STATION,0,5696
2017-11-01,23:08,Wednesday,DUNDAS WEST STATION,7,5343
2017-11-02,00:13,Thursday,KIPLING STATION,0,5302
2017-11-02,00:34,Thursday,MAIN STREET STATION,0,5316
2017-11-02,00:48,Thursday,UNION STATION,0,5456
2017-11-02,01:52,Thursday,SHEPPARD WEST STATION,0,5966
2017-11-02,05:41,Thursday,KEELE STATION,0,5103
2017-11-02,05:49,Thursday,ST CLAIR WEST STATION,0,5756
2017-11-02,06:36,Thursday,GLENCAIRN STATION,0,5846
2017-11-02,06:41,Thursday,FINCH STATION,0,5421
2017-11-02,06:58,Thursday,DUPONT STATION,0,5741
2017-11-02,07:04,Thursday,BROADVIEW STATION,0,5154
2017-11-02,07:06,Thursday,VICTORIA PARK STATION,0,5124
2017-11-02,07:09,Thursday,KIPLING STATION,0,0
2017-11-02,07:32,Thursday,YORKDALE STATION,3,5591
2017-11-02,07:53,Thursday,KIPLING STATION,3,5264
2017-11-02,08:08,Thursday,KIPLING STATION,0,5341
2017-11-02,08:15,Thursday,DUPONT STATION,0,5766
2017-11-02,08:23,Thursday,QUEEN STATION,0,5736
2017-11-02,08:29,Thursday,DUPONT STATION,0,5651
2017-11-02,08:39,Thursday,DUNDAS WEST STATION,4,5102
2017-11-02,08:43,Thursday,ISLINGTON STATION,3,5093
2017-11-02,08:45,Thursday,LAWRENCE WEST STATION,4,5666
2017-11-02,08:50,Thursday,EGLINTON STATION,3,6081
2017-11-02,09:05,Thursday,CHRISTIE STATION,0,5093
2017-11-02,09:05,Thursday,DUPONT STATION,0,5641
2017-11-02,09:06,Thursday,YORKDALE STATION,0,0
2017-11-02,09:07,Thursday,DUPONT STATION,0,5846
2017-11-02,09:07,Thursday,FINCH STATION,3,5421
2017-11-02,09:14,Thursday,ST CLAIR STATION,5,5631
2017-11-02,09:29,Thursday,ISLINGTON STATION,0,5364
2017-11-02,09:50,Thursday,WARDEN STATION,0,0
2017-11-02,10:02,Thursday,QUEEN'S PARK STATION,0,5761
2017-11-02,10:25,Thursday,BLOOR STATION,0,0
2017-11-02,10:25,Thursday,GLENCAIRN STATION,3,5761
2017-11-02,10:37,Thursday,YORKDALE STATION,0,5406
2017-11-02,10:41,Thursday,KIPLING STATION,0,0
2017-11-02,10:45,Thursday,ST CLAIR WEST STATION,0,5581
2017-11-02,10:49,Thursday,QUEEN STATION,28,5516
2017-11-02,10:52,Thursday,YORKDALE STATION,0,6131
2017-11-02,10:54,Thursday,ST GEORGE YUS STATION,0,5821
2017-11-02,10:56,Thursday,ST CLAIR WEST STATION,0,5626
2017-11-02,11:00,Thursday,YORKDALE STATION,0,5824
2017-11-02,11:10,Thursday,VICTORIA PARK STATION,0,5234
2017-11-02,11:14,Thursday,QUEEN STATION,0,5386
2017-11-02,11:18,Thursday,KENNEDY BD STATION,0,5258
2017-11-02,11:50,Thursday,ROYAL YORK STATION,0,5103
2017-11-02,11:54,Thursday,DUPONT STATION,3,5506
2017-11-02,12:06,Thursday,BLOOR DANFORTH SUBWAY,0,0
2017-11-02,12:37,Thursday,DUNDAS STATION,0,0
2017-11-02,13:04,Thursday,DUPONT STATION,5,5901
2017-11-02,13:13,Thursday,JANE STATION,0,0
2017-11-02,14:14,Thursday,ISLINGTON STATION,3,5288
2017-11-02,14:36,Thursday,DUNDAS STATION,0,5746
2017-11-02,14:41,Thursday,GLENCAIRN STATION,0,0
2017-11-02,15:23,Thursday,CASTLE FRANK STATION,3,5099
2017-11-02,15:30,Thursday,ISLINGTON STATION,0,5103
2017-11-02,15:57,Thursday,SHERBOURNE STATION,11,5103
2017-11-02,16:36,Thursday,DUPONT STATION,0,5506
2017-11-02,16:36,Thursday,WILSON STATION,0,5651
2017-11-02,17:18,Thursday,WARDEN STATION,0,5243
2017-11-02,17:28,Thursday,FINCH STATION,0,5646
2017-11-02,17:30,Thursday,DUPONT STATION,0,6106
2017-11-02,17:57,Thursday,SHEPPARD STATION,0,5671
2017-11-02,18:18,Thursday,LESLIE STATION,0,6181
2017-11-02,18:33,Thursday,WOODBINE STATION,0,5246
2017-11-02,18:58,Thursday,PAPE STATION,0,5090
2017-11-02,19:07,Thursday,UNION STATION,0,0
2017-11-02,19:08,Thursday,OLD MILL STATION,0,5065
2017-11-02,19:15,Thursday,EGLINTON STATION,3,5696
2017-11-02,19:26,Thursday,WARDEN STATION,13,5273
2017-11-02,19:30,Thursday,BLOOR DANFORTH SUBWAY,0,0
2017-11-02,20:15,Thursday,KIPLING STATION,0,5050
2017-11-02,20:17,Thursday,BROADVIEW STATION,0,0
2017-11-02,20:40,Thursday,SHEPPARD WEST STATION,3,5776
2017-11-02,20:49,Thursday,BROADVIEW STATION,0,0
2017-11-02,21:11,Thursday,YONGE BD STATION,0,0
2017-11-02,21:14,Thursday,FINCH STATION,3,6001
2017-11-02,21:17,Thursday,VICTORIA PARK STATION,4,5332
2017-11-02,22:00,Thursday,MUSEUM STATION,0,5866
2017-11-02,22:00,Thursday,YONGE UNIVERSITY LINE,0,0
2017-11-02,23:00,Thursday,QUEEN STATION,0,5986
2017-11-02,23:48,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-03,00:44,Friday,SHEPPARD WEST STATION,0,5921
2017-11-03,01:54,Friday,KEELE STATION,0,5176
2017-11-03,02:21,Friday,ISLINGTON STATION,0,5128
2017-11-03,05:35,Friday,ROYAL YORK STATION,0,0
2017-11-03,05:49,Friday,KIPLING STATION,0,5145
2017-11-03,06:03,Friday,GREENWOOD STATION,0,5351
2017-11-03,06:12,Friday,SCARB CTR STATION,3,3007
2017-11-03,06:14,Friday,MAIN STREET STATION,0,5074
2017-11-03,06:18,Friday,SHEPPARD WEST STATION,3,5506
2017-11-03,06:21,Friday,WILSON HOSTLER,4,6106
2017-11-03,06:23,Friday,VICTORIA PARK STATION,0,5330
2017-11-03,06:35,Friday,GLENCAIRN STATION,0,6051
2017-11-03,06:49,Friday,KENNEDY BD STATION,0,5211
2017-11-03,06:50,Friday,JANE STATION,0,5074
2017-11-03,07:17,Friday,WILSON HOSTLER,3,5536
2017-11-03,07:26,Friday,ST GEORGE BD STATION,5,5246
2017-11-03,07:35,Friday,KIPLING STATION,0,5145
2017-11-03,07:46,Friday,OLD MILL STATION,0,5223
2017-11-03,07:49,Friday,QUEENS QUAY STATION,0,0
2017-11-03,08:06,Friday,SHERBOURNE STATION,5,5297
2017-11-03,08:19,Friday,GLENCAIRN STATION,0,5501
2017-11-03,08:29,Friday,MAIN STREET STATION,8,5154
2017-11-03,08:50,Friday,FINCH STATION,4,5406
2017-11-03,09:09,Friday,COLLEGE STATION,0,0
2017-11-03,09:23,Friday,DUPONT STATION,0,6001
2017-11-03,09:24,Friday,UNION STATION,0,5466
2017-11-03,09:42,Friday,GLENCAIRN STATION,0,6041
2017-11-03,09:57,Friday,WILSON STATION,0,0
2017-11-03,10:03,Friday,YORKDALE STATION,0,5991
2017-11-03,10:38,Friday,LANSDOWNE STATION,0,0
2017-11-03,10:46,Friday,KENNEDY BD STATION,0,5302
2017-11-03,11:00,Friday,YORKDALE STATION,0,6136
2017-11-03,11:03,Friday,YORKDALE STATION,0,5501
2017-11-03,11:07,Friday,KIPLING STATION,3,5215
2017-11-03,11:12,Friday,KIPLING STATION,0,5299
2017-11-03,11:28,Friday,JANE STATION,3,5330
2017-11-03,12:01,Friday,YORK MILLS STATION,0,0
2017-11-03,12:12,Friday,EGLINTON WEST STATION,0,6056
2017-11-03,12:17,Friday,ST CLAIR WEST STATION,0,6056
2017-11-03,12:37,Friday,ST CLAIR WEST STATION,0,5936
2017-11-03,13:23,Friday,YORKDALE STATION,0,5501
2017-11-03,13:56,Friday,KENNEDY BD STATION,0,0
2017-11-03,13:59,Friday,ST CLAIR STATION,0,0
2017-11-03,14:22,Friday,QUEENS QUAY STATION,0,0
2017-11-03,14:29,Friday,ROYAL YORK STATION,0,0
2017-11-03,14:42,Friday,KENNEDY BD STATION,0,5055
2017-11-03,14:43,Friday,ST GEORGE YUS STATION,0,5531
2017-11-03,15:03,Friday,BAY STATION,4,5234
2017-11-03,15:21,Friday,ST GEORGE YUS STATION,3,5686
2017-11-03,15:43,Friday,SHERBOURNE STATION,0,5369
2017-11-03,16:01,Friday,LAWRENCE WEST STATION,5,6106
2017-11-03,16:32,Friday,BLOOR STATION,0,0
2017-11-03,17:03,Friday,MUSEUM STATION,0,6091
2017-11-03,17:13,Friday,KENNEDY BD STATION,0,5099
2017-11-03,17:15,Friday,ST CLAIR STATION,3,5641
2017-11-03,18:10,Friday,DUNDAS WEST STATION,0,5280
2017-11-03,19:12,Friday,PAPE STATION,0,5138
2017-11-03,19:25,Friday,YONGE BD STATION,0,0
2017-11-03,21:05,Friday,YORK MILLS STATION,0,5881
2017-11-03,21:09,Friday,ISLINGTON STATION,0,5090
2017-11-03,21:10,Friday,KIPLING STATION,0,5058
2017-11-03,22:00,Friday,JANE STATION,0,5211
2017-11-03,22:00,Friday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-03,22:07,Friday,EGLINTON STATION,4,5906
2017-11-03,22:45,Friday,YORK MILLS STATION,0,0
2017-11-03,23:00,Friday,QUEEN STATION,0,6081
2017-11-03,23:12,Friday,COXWELL STATION,0,0
2017-11-03,23:32,Friday,ISLINGTON STATION,0,5299
2017-11-03,23:40,Friday,YONGE UNIVERSITY LINE,0,0
2017-11-04,00:27,Saturday,VICTORIA PARK STATION,0,5137
2017-11-04,01:31,Saturday,EGLINTON STATION,0,0
2017-11-04,01:39,Saturday,WILSON STATION,0,5486
2017-11-04,01:59,Saturday,COXWELL STATION,0,5328
2017-11-04,02:22,Saturday,LAWRENCE WEST STATION,0,0
2017-11-04,05:13,Saturday,ST CLAIR STATION,0,5906
2017-11-04,05:46,Saturday,HIGH PARK STATION,0,0
2017-11-04,05:54,Saturday,KENNEDY BD STATION,0,5207
2017-11-04,06:00,Saturday,YONGE UNIVERSITY LINE,0,0
2017-11-04,06:11,Saturday,ST GEORGE YUS STATION,8,5401
2017-11-04,07:09,Saturday,ROYAL YORK STATION,0,0
2017-11-04,08:23,Saturday,FINCH STATION,4,5406
2017-11-04,08:40,Saturday,QUEEN STATION,0,0
2017-11-04,09:00,Saturday,YONGE UNIVERSITY LINE,0,0
2017-11-04,09:06,Saturday,KENNEDY BD STATION,0,5321
2017-11-04,10:29,Saturday,ISLINGTON STATION,0,5366
2017-11-04,10:52,Saturday,ST PATRICK STATION,0,0
2017-11-04,11:19,Saturday,DUPONT STATION,0,5976
2017-11-04,12:08,Saturday,ST CLAIR WEST STATION,0,5751
2017-11-04,12:10,Saturday,BLOOR DANFORTH SUBWAY,0,0
2017-11-04,13:13,Saturday,DUNDAS WEST STATION,0,0
2017-11-04,13:45,Saturday,YONGE SHP STATION,4,6141
2017-11-04,14:15,Saturday,DUPONT STATION,4,5401
2017-11-04,14:23,Saturday,NORTH YORK CTR STATION,0,5901
2017-11-04,14:23,Saturday,SCARB CTR STATION,0,0
2017-11-04,14:29,Saturday,LAWRENCE STATION,0,5901
2017-11-04,15:11,Saturday,DUFFERIN STATION,0,0
2017-11-04,15:48,Saturday,WILSON STATION,0,5651
2017-11-04,15:50,Saturday,KEELE STATION,0,0
2017-11-04,16:14,Saturday,WILSON STATION,0,5571
2017-11-04,18:16,Saturday,DAVISVILLE STATION,3,5926
2017-11-04,18:24,Saturday,DAVISVILLE STATION,3,5691
2017-11-04,19:00,Saturday,SHEPPARD WEST STATION,0,0
2017-11-04,19:18,Saturday,DUNDAS STATION,6,5901
2017-11-04,19:56,Saturday,DUPONT STATION,16,5525
2017-11-04,19:56,Saturday,NORTH YORK CTR STATION,0,0
2017-11-04,19:58,Saturday,KIPLING STATION,0,5137
2017-11-04,20:29,Saturday,DAVISVILLE STATION,0,5981
2017-11-04,20:40,Saturday,SPADINA BD STATION,10,5176
2017-11-04,21:26,Saturday,KENNEDY BD STATION,0,5065
2017-11-04,21:33,Saturday,UNION STATION,0,0
2017-11-04,21:44,Saturday,COXWELL STATION,4,5064
2017-11-04,21:50,Saturday,GLENCAIRN STATION,0,5731
2017-11-04,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-04,22:04,Saturday,VICTORIA PARK STATION,0,5067
2017-11-04,22:08,Saturday,VICTORIA PARK STATION,0,0
2017-11-04,22:36,Saturday,DAVISVILLE STATION,7,6001
2017-11-04,22:55,Saturday,WILSON STATION,0,5846
2017-11-04,23:00,Saturday,QUEEN STATION,0,5571
2017-11-04,23:26,Saturday,YORK MILLS STATION,0,0
2017-11-04,23:45,Saturday,YONGE BD STATION,3,5275
2017-11-04,23:46,Saturday,CHRISTIE STATION,5,5343
2017-11-05,03:00,Sunday,HIGHWAY 407 STATION,0,0
2017-11-05,06:56,Sunday,SPADINA BD STATION,0,0
2017-11-05,07:40,Sunday,CLANTON PARK PORTAL,4,5991
2017-11-05,07:54,Sunday,WILSON HOSTLER,0,5991
2017-11-05,08:03,Sunday,GREENWOOD STATION,4,5154
2017-11-05,08:34,Sunday,WARDEN STATION,0,5041
2017-11-05,08:35,Sunday,WOODBINE STATION,0,5311
2017-11-05,08:39,Sunday,VICTORIA PARK STATION,0,5046
2017-11-05,08:41,Sunday,COXWELL STATION,0,5125
2017-11-05,08:45,Sunday,ST CLAIR WEST STATION,0,5676
2017-11-05,08:59,Sunday,COXWELL STATION,0,5310
2017-11-05,09:02,Sunday,BLOOR STATION,8,5536
2017-11-05,09:11,Sunday,KENNEDY BD STATION,3,5176
2017-11-05,10:04,Sunday,QUEEN STATION,4,5531
2017-11-05,11:00,Sunday,COLLEGE STATION,0,5821
2017-11-05,12:38,Sunday,KENNEDY BD STATION,0,5314
2017-11-05,12:48,Sunday,CASTLE FRANK STATION,3,5353
2017-11-05,13:21,Sunday,YONGE BD STATION,0,0
2017-11-05,13:27,Sunday,ISLINGTON STATION,0,0
2017-11-05,14:35,Sunday,ST GEORGE YUS STATION,0,5671
2017-11-05,14:39,Sunday,YORK MILLS STATION,0,5831
2017-11-05,14:46,Sunday,EGLINTON WEST STATION,4,5671
2017-11-05,15:10,Sunday,YORKDALE STATION,0,0
2017-11-05,16:12,Sunday,EGLINTON STATION,0,5771
2017-11-05,16:16,Sunday,COLLEGE STATION,0,0
2017-11-05,16:32,Sunday,LAWRENCE EAST STATION,0,0
2017-11-05,17:30,Sunday,YONGE BD STATION,4,5090
2017-11-05,17:56,Sunday,YONGE BD STATION,0,5366
2017-11-05,18:45,Sunday,SCARB CTR STATION,0,0
2017-11-05,18:57,Sunday,GLENCAIRN STATION,0,5771
2017-11-05,19:10,Sunday,EGLINTON STATION,0,0
2017-11-05,19:57,Sunday,JANE STATION,0,5369
2017-11-05,20:51,Sunday,CHRISTIE STATION,0,5129
2017-11-05,22:00,Sunday,JANE STATION,0,0
2017-11-05,22:00,Sunday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-05,22:50,Sunday,YONGE UNIVERSITY LINE,0,0
2017-11-05,23:00,Sunday,QUEEN STATION,0,5841
2017-11-05,23:46,Sunday,ST PATRICK STATION,0,0
2017-11-06,01:14,Monday,KENNEDY BD STATION,0,5046
2017-11-06,01:42,Monday,HIGH PARK STATION,0,5065
2017-11-06,05:54,Monday,GREENWOOD STATION,0,5354
2017-11-06,05:56,Monday,MCCOWAN STATION,0,5026
2017-11-06,06:35,Monday,KENNEDY BD STATION,0,5224
2017-11-06,06:49,Monday,ISLINGTON STATION,0,5280
2017-11-06,08:20,Monday,LAWRENCE STATION,0,6036
2017-11-06,08:22,Monday,PAPE STATION,0,5058
2017-11-06,08:29,Monday,KEELE STATION,0,5527
2017-11-06,09:01,Monday,KENNEDY SRT STATION,0,3017
2017-11-06,09:51,Monday,COXWELL STATION,4,5043
2017-11-06,10:32,Monday,LAWRENCE WEST STATION,0,5416
2017-11-06,10:47,Monday,KIPLING STATION,3,5127
2017-11-06,11:13,Monday,BAYVIEW STATION,0,6146
2017-11-06,12:06,Monday,ST GEORGE YUS STATION,0,5576
2017-11-06,12:48,Monday,YONGE SHP STATION,0,0
2017-11-06,14:00,Monday,BAY STATION,0,0
2017-11-06,14:09,Monday,QUEEN STATION,0,0
2017-11-06,14:17,Monday,EGLINTON WEST STATION,0,5831
2017-11-06,14:20,Monday,EGLINTON WEST STATION,0,5636
2017-11-06,15:07,Monday,QUEEN STATION,0,0
2017-11-06,15:40,Monday,KENNEDY BD STATION,0,5144
2017-11-06,15:53,Monday,WILSON STATION,0,0
2017-11-06,15:56,Monday,DON MILLS STATION,0,0
2017-11-06,15:56,Monday,SHEPPARD WEST STATION,0,5516
2017-11-06,16:46,Monday,BLOOR STATION,5,5506
2017-11-06,16:57,Monday,COXWELL STATION,4,5074
2017-11-06,17:26,Monday,BLOOR STATION,5,5681
2017-11-06,17:27,Monday,GLENCAIRN STATION,7,5981
2017-11-06,17:38,Monday,PAPE STATION,3,5253
2017-11-06,17:39,Monday,LAWRENCE STATION,0,5726
2017-11-06,17:41,Monday,KIPLING STATION,0,0
2017-11-06,18:03,Monday,SHEPPARD STATION,0,5901
2017-11-06,18:07,Monday,SPADINA BD STATION,13,5251
2017-11-06,18:11,Monday,ROSEDALE STATION,0,0
2017-11-06,18:35,Monday,ST CLAIR WEST STATION,0,5406
2017-11-06,18:36,Monday,COLLEGE STATION,0,5936
2017-11-06,18:40,Monday,COXWELL STATION,3,5369
2017-11-06,18:49,Monday,EGLINTON STATION,4,5646
2017-11-06,19:26,Monday,ELLESMERE STATION,0,3022
2017-11-06,19:49,Monday,VICTORIA PARK STATION,9,5118
2017-11-06,20:25,Monday,ISLINGTON STATION,0,0
2017-11-06,20:34,Monday,MCCOWAN STATION,6,3022
2017-11-06,21:31,Monday,ST GEORGE BD STATION,4,5111
2017-11-06,21:45,Monday,WILSON STATION,0,5691
2017-11-06,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-06,22:57,Monday,FINCH STATION,8,5921
2017-11-06,23:00,Monday,QUEEN STATION,0,5646
2017-11-06,23:25,Monday,BLOOR DANFORTH SUBWAY,0,0
2017-11-06,23:30,Monday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-07,01:42,Tuesday,ST PATRICK STATION,4,5936
2017-11-07,01:53,Tuesday,ST GEORGE YUS STATION,0,5826
2017-11-07,06:17,Tuesday,ISLINGTON STATION,3,5005
2017-11-07,07:39,Tuesday,ST GEORGE YUS STATION,3,5496
2017-11-07,08:39,Tuesday,EGLINTON STATION,0,5711
2017-11-07,08:54,Tuesday,OSSINGTON STATION,0,5245
2017-11-07,08:56,Tuesday,SHERBOURNE STATION,0,0
2017-11-07,09:02,Tuesday,LAWRENCE STATION,3,6136
2017-11-07,09:08,Tuesday,DUNDAS STATION,0,5496
2017-11-07,09:10,Tuesday,KENNEDY SRT STATION,5,3013
2017-11-07,09:11,Tuesday,RUNNYMEDE STATION,0,5151
2017-11-07,09:27,Tuesday,EGLINTON STATION,0,5976
2017-11-07,09:31,Tuesday,EGLINTON WEST STATION,0,6101
2017-11-07,09:38,Tuesday,GLENAYR EMERGENCY EXIT,0,0
2017-11-07,10:08,Tuesday,ST GEORGE YUS STATION,3,5646
2017-11-07,10:16,Tuesday,KIPLING STATION,0,5058
2017-11-07,10:23,Tuesday,YORK MILLS STATION,0,5796
2017-11-07,10:36,Tuesday,CHRISTIE STATION,4,5366
2017-11-07,10:40,Tuesday,DAVISVILLE STATION,3,5796
2017-11-07,12:10,Tuesday,BLOOR STATION,0,0
2017-11-07,12:21,Tuesday,ST CLAIR WEST STATION,0,0
2017-11-07,13:12,Tuesday,ST GEORGE YUS STATION,3,5526
2017-11-07,13:18,Tuesday,KENNEDY BD STATION,0,0
2017-11-07,13:38,Tuesday,MAIN STREET STATION,0,0
2017-11-07,14:10,Tuesday,SCARB CTR STATION,0,0
2017-11-07,15:28,Tuesday,SHEPPARD WEST STATION,0,6011
2017-11-07,16:05,Tuesday,KEELE STATION,0,5166
2017-11-07,16:30,Tuesday,QUEEN STATION,0,5701
2017-11-07,16:44,Tuesday,KENNEDY BD STATION,0,0
2017-11-07,17:15,Tuesday,KENNEDY SRT STATION,0,0
2017-11-07,17:22,Tuesday,DUPONT STATION,0,5891
2017-11-07,17:29,Tuesday,DAVISVILLE STATION,0,0
2017-11-07,18:01,Tuesday,KING STATION,3,5961
2017-11-07,18:35,Tuesday,WELLESLEY STATION,3,6091
2017-11-07,19:38,Tuesday,SUMMERHILL STATION,3,5421
2017-11-07,19:52,Tuesday,UNION STATION,7,5571
2017-11-07,20:32,Tuesday,PAPE STATION,0,0
2017-11-07,20:34,Tuesday,KENNEDY SRT STATION,0,3017
2017-11-07,20:50,Tuesday,SHEPPARD STATION,0,0
2017-11-07,21:08,Tuesday,KING STATION,4,5826
2017-11-07,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-11-07,22:31,Tuesday,SHERBOURNE STATION,0,5093
2017-11-07,23:00,Tuesday,QUEEN STATION,0,5866
2017-11-07,23:14,Tuesday,KENNEDY SRT STATION,5,3017
2017-11-07,23:38,Tuesday,DUFFERIN STATION,0,0
2017-11-07,23:51,Tuesday,KENNEDY SRT STATION,0,3001
2017-11-08,00:05,Wednesday,KENNEDY BD STATION,3,5283
2017-11-08,00:12,Wednesday,DUNDAS WEST STATION,7,5126
2017-11-08,00:43,Wednesday,ROSEDALE STATION,3,5541
2017-11-08,05:07,Wednesday,DANFORTH AND COXWELL,0,8112
2017-11-08,05:48,Wednesday,COXWELL STATION,0,5082
2017-11-08,06:07,Wednesday,ISLINGTON STATION,0,5266
2017-11-08,06:34,Wednesday,SHEPPARD WEST STATION,0,6056
2017-11-08,06:39,Wednesday,KENNEDY BD STATION,0,5133
2017-11-08,06:39,Wednesday,LAWRENCE STATION,0,5806
2017-11-08,07:19,Wednesday,ISLINGTON STATION,0,5157
2017-11-08,07:28,Wednesday,HIGH PARK STATION,0,0
2017-11-08,07:30,Wednesday,KENNEDY BD STATION,5,5038
2017-11-08,08:29,Wednesday,CASTLE FRANK STATION,6,5341
2017-11-08,08:51,Wednesday,JANE STATION,0,5356
2017-11-08,09:50,Wednesday,OSGOODE STATION,3,5866
2017-11-08,10:41,Wednesday,EGLINTON STATION,0,6011
2017-11-08,10:59,Wednesday,QUEEN'S PARK STATION,0,5806
2017-11-08,11:01,Wednesday,ST GEORGE BD STATION,5,5082
2017-11-08,11:32,Wednesday,YORK MILLS STATION,0,5806
2017-11-08,12:15,Wednesday,ST CLAIR WEST STATION,0,6111
