Date,Time,Day,Station,Delay,Vehicle
2018-01-18,18:28,Thursday,KIPLING STATION,0,5351
2018-01-18,18:57,Thursday,WARDEN STATION,4,5356
2018-01-18,19:46,Thursday,WILSON YARD,0,5436
2018-01-18,20:12,Thursday,UNION STATION,0,0
2018-01-18,20:51,Thursday,WILSON STATION,0,6081
2018-01-18,21:34,Thursday,SHEPPARD WEST STATION,10,5801
2018-01-18,21:41,Thursday,KENNEDY BD STATION,0,5255
2018-01-18,22:00,Thursday,YONGE UNIVERSITY LINE,0,0
2018-01-18,22:00,Thursday,YONGE UNIVERSITY LINE,0,0
2018-01-18,22:28,Thursday,KENNEDY BD STATION,0,0
2018-01-18,22:50,Thursday,YONGE UNIVERSITY LINE,0,0
2018-01-18,22:51,Thursday,VAUGHAN MC STATION,0,0
2018-01-18,22:58,Thursday,DUFFERIN STATION,0,5280
2018-01-18,23:04,Thursday,FINCH STATION,0,5836
2018-01-18,23:43,Thursday,SCARB CTR STATION,0,0
2018-01-19,0:14,Friday,SPADINA YUS STATION,9,5421
2018-01-19,0:42,Friday,YONGE SHP STATION,0,6171
2018-01-19,0:50,Friday,FINCH STATION,5,6046
2018-01-19,1:09,Friday,EGLINTON STATION,0,0
2018-01-19,1:35,Friday,BAY STATION,0,0
2018-01-19,1:49,Friday,DAVISVILLE STATION,0,0
2018-01-19,1:50,Friday,PIONEER VILLAGE STATIO,10,5426
2018-01-19,5:42,Friday,KIPLING STATION,0,5354
2018-01-19,5:45,Friday,EGLINTON STATION,4,5736
2018-01-19,5:45,Friday,YORK MILLS STATION,9,5386
2018-01-19,5:50,Friday,VAUGHAN MC STATION,8,5916
2018-01-19,6:13,Friday,COXWELL STATION,0,5239
2018-01-19,6:16,Friday,CHRISTIE STATION,0,5756
2018-01-19,6:47,Friday,KENNEDY BD STATION,3,5102
2018-01-19,7:02,Friday,SHEPPARD WEST STATION,0,5966
2018-01-19,7:35,Friday,WILSON STATION,0,6096
2018-01-19,7:41,Friday,KENNEDY BD STATION,0,5229
2018-01-19,7:51,Friday,KENNEDY SRT STATION,4,3007
2018-01-19,8:12,Friday,YORKDALE STATION,13,5541
2018-01-19,8:19,Friday,SCARB CTR STATION,39,3000
2018-01-19,8:42,Friday,ST ANDREW STATION,5,5581
2018-01-19,9:01,Friday,SPADINA BD STATION,0,0
2018-01-19,9:17,Friday,DAVISVILLE STATION,3,6126
2018-01-19,9:49,Friday,BLOOR STATION,0,0
2018-01-19,9:51,Friday,SHEPPARD WEST STATION,0,5966
2018-01-19,10:11,Friday,YONGE BD STATION,3,5284
2018-01-19,10:50,Friday,MUSEUM STATION,0,0
2018-01-19,11:08,Friday,BAY STATION,15,5271
2018-01-19,11:43,Friday,DUPONT STATION,0,5776
2018-01-19,11:45,Friday,BLOOR DANFORTH SUBWAY,0,0
2018-01-19,11:56,Friday,ISLINGTON STATION,0,5356
2018-01-19,11:59,Friday,MCCOWAN STATION,7,3007
2018-01-19,12:05,Friday,LAWRENCE STATION,3,5401
2018-01-19,13:04,Friday,ST GEORGE YUS STATION,0,6086
2018-01-19,13:42,Friday,ISLINGTON STATION,0,5111
2018-01-19,13:50,Friday,CHESTER STATION,0,0
2018-01-19,14:06,Friday,MCCOWAN STATION,9,3026
2018-01-19,14:12,Friday,RUNNYMEDE STATION,0,0
2018-01-19,15:03,Friday,SPADINA BD STATION,0,0
2018-01-19,15:04,Friday,BATHURST STATION,3,5336
2018-01-19,15:10,Friday,DUNDAS WEST STATION,0,0
2018-01-19,15:18,Friday,KIPLING STATION,4,5171
2018-01-19,15:40,Friday,LESLIE STATION,3,6186
2018-01-19,16:07,Friday,BLOOR STATION,0,0
2018-01-19,16:13,Friday,ISLINGTON STATION,0,5034
2018-01-19,16:28,Friday,KENNEDY SRT STATION,3,3007
2018-01-19,16:37,Friday,VICTORIA PARK STATION,0,5027
2018-01-19,16:55,Friday,MUSEUM STATION,0,5971
2018-01-19,17:26,Friday,KENNEDY SRT STATION,3,3017
2018-01-19,17:40,Friday,CASTLE FRANK STATION,4,5171
2018-01-19,17:48,Friday,MCCOWAN STATION,5,3007
2018-01-19,17:51,Friday,LESLIE STATION,3,6186
2018-01-19,17:57,Friday,KENNEDY BD STATION,3,5359
2018-01-19,18:12,Friday,DON MILLS STATION,3,6186
2018-01-19,18:29,Friday,YORK MILLS STATION,0,5546
2018-01-19,18:38,Friday,DON MILLS STATION,0,6186
2018-01-19,18:38,Friday,ST ANDREW STATION,0,5406
2018-01-19,19:04,Friday,FINCH STATION,0,0
2018-01-19,19:21,Friday,BAY STATION,0,0
2018-01-19,19:30,Friday,BLOOR DANFORTH SUBWAY,0,0
2018-01-19,19:34,Friday,DON MILLS STATION,7,6151
2018-01-19,19:40,Friday,DON MILLS STATION,0,6155
2018-01-19,19:45,Friday,NORTH YORK CTR STATION,6,6026
2018-01-19,19:46,Friday,WARDEN STATION,0,5012
2018-01-19,19:52,Friday,LAWRENCE EAST STATION,6,3020
2018-01-19,19:59,Friday,OSSINGTON STATION,14,5249
2018-01-19,20:10,Friday,DUNDAS STATION,0,0
2018-01-19,20:21,Friday,VICTORIA PARK STATION,0,5359
2018-01-19,20:22,Friday,GREENWOOD STATION,0,5305
2018-01-19,20:49,Friday,QUEEN'S PARK STATION,4,6071
2018-01-19,22:00,Friday,YONGE UNIVERSITY LINE,0,0
2018-01-19,22:15,Friday,GREENWOOD CARHOUSE,0,0
2018-01-19,22:51,Friday,JANE STATION,16,5290
2018-01-19,22:57,Friday,YONGE UNIVERSITY LINE,0,0
2018-01-20,0:02,Saturday,DON MILLS STATION,16,6176
2018-01-20,1:08,Saturday,ROSEDALE STATION,13,6056
2018-01-20,1:18,Saturday,KENNEDY BD STATION,0,5351
2018-01-20,1:32,Saturday,VICTORIA PARK STATION,5,5247
2018-01-20,1:42,Saturday,BROADVIEW STATION,9,5015
2018-01-20,5:50,Saturday,COXWELL STATION,0,5123
2018-01-20,5:55,Saturday,KENNEDY BD STATION,0,5034
2018-01-20,6:01,Saturday,CHESTER STATION,0,0
2018-01-20,6:01,Saturday,COXWELL STATION,0,5295
2018-01-20,6:02,Saturday,MCCOWAN STATION,6,0
2018-01-20,6:12,Saturday,JANE STATION,0,5356
2018-01-20,6:48,Saturday,WILSON STATION,5,5796
2018-01-20,6:49,Saturday,KIPLING STATION,0,5314
2018-01-20,7:05,Saturday,QUEEN STATION,5,5666
2018-01-20,7:13,Saturday,LESLIE STATION,10,6186
2018-01-20,7:25,Saturday,WILSON STATION,5,5421
2018-01-20,7:58,Saturday,JANE STATION,0,5356
2018-01-20,8:00,Saturday,EGLINTON STATION,0,5386
2018-01-20,8:42,Saturday,LESLIE STATION,3,6186
2018-01-20,8:47,Saturday,YONGE BD STATION,3,5052
2018-01-20,9:48,Saturday,DON MILLS STATION,4,6186
2018-01-20,9:50,Saturday,WELLESLEY STATION,0,6051
2018-01-20,9:59,Saturday,ST CLAIR WEST STATION,0,5971
2018-01-20,10:31,Saturday,DON MILLS STATION,3,6186
2018-01-20,11:14,Saturday,BLOOR DANFORTH SUBWAY,0,0
2018-01-20,11:33,Saturday,EGLINTON WEST STATION,17,5976
2018-01-20,11:39,Saturday,DON MILLS STATION,5,6186
2018-01-20,12:17,Saturday,WARDEN STATION,0,5275
2018-01-20,12:41,Saturday,WARDEN STATION,0,5251
2018-01-20,12:48,Saturday,YONGE BD STATION,0,0
2018-01-20,13:16,Saturday,YONGE SHP STATION,5,6181
2018-01-20,13:23,Saturday,KIPLING STATION,4,5275
2018-01-20,13:49,Saturday,YORK MILLS STATION,39,5412
2018-01-20,14:20,Saturday,WARDEN STATION,0,5251
2018-01-20,14:36,Saturday,SPADINA BD STATION,0,0
2018-01-20,14:46,Saturday,DUFFERIN STATION,0,0
2018-01-20,14:50,Saturday,OSSINGTON STATION,7,5251
2018-01-20,14:50,Saturday,WILSON YARD,3,5796
2018-01-20,17:00,Saturday,VAUGHAN MC STATION,3,5656
2018-01-20,17:13,Saturday,GREENWOOD STATION,0,0
2018-01-20,18:22,Saturday,YONGE SHP STATION,20,6171
2018-01-20,18:25,Saturday,SHEPPARD STATION,0,5831
2018-01-20,18:40,Saturday,BAYVIEW STATION,0,6151
2018-01-20,18:48,Saturday,SHEPPARD STATION,0,0
2018-01-20,19:40,Saturday,YONGE UNIVERSITY LINE,0,0
2018-01-20,19:45,Saturday,WILSON STATION,0,5786
2018-01-20,20:19,Saturday,CHRISTIE STATION,0,5167
2018-01-20,20:53,Saturday,QUEEN STATION,0,0
2018-01-20,21:06,Saturday,COLLEGE STATION,0,5806
2018-01-20,22:00,Saturday,YONGE UNIVERSITY LINE,0,0
2018-01-20,22:10,Saturday,UNION STATION,0,0
2018-01-21,0:59,Sunday,DUNDAS WEST STATION,3,5247
2018-01-21,1:35,Sunday,ST PATRICK STATION,9,5606
2018-01-21,7:20,Sunday,KIPLING STATION,0,0
2018-01-21,8:00,Sunday,KIPLING STATION,0,5295
2018-01-21,8:09,Sunday,GREENWOOD STATION,5,5360
2018-01-21,8:35,Sunday,LAWRENCE WEST STATION,0,6036
2018-01-21,8:40,Sunday,GREENWOOD STATION,0,5336
2018-01-21,9:01,Sunday,KENNEDY BD STATION,0,5264
2018-01-21,9:09,Sunday,KENNEDY BD STATION,0,5081
2018-01-21,9:15,Sunday,COLLEGE STATION,3,5616
2018-01-21,9:37,Sunday,LESLIE STATION,0,6186
2018-01-21,11:50,Sunday,EGLINTON STATION,6,5836
2018-01-21,12:04,Sunday,CHESTER STATION,0,5295
2018-01-21,12:45,Sunday,CHESTER STATION,0,5078
2018-01-21,13:33,Sunday,ELLESMERE STATION,3,3012
2018-01-21,14:01,Sunday,WARDEN STATION,4,5100
2018-01-21,14:16,Sunday,ST CLAIR WEST STATION,0,0
2018-01-21,16:14,Sunday,LESLIE STATION,0,6161
2018-01-21,17:22,Sunday,OLD MILL STATION,0,5167
2018-01-21,17:24,Sunday,CASTLE FRANK STATION,5,5048
2018-01-21,18:14,Sunday,COXWELL STATION,6,5193
2018-01-21,18:19,Sunday,ISLINGTON STATION,0,5098
2018-01-21,18:36,Sunday,GREENWOOD CARHOUSE,0,0
2018-01-21,21:46,Sunday,YONGE UNIVERSITY LINE,0,0
2018-01-21,21:59,Sunday,DUPONT STATION,0,5556
2018-01-21,22:00,Sunday,YONGE UNIVERSITY LINE,0,0
2018-01-21,22:42,Sunday,VICTORIA PARK STATION,0,5288
2018-01-21,22:57,Sunday,BROADVIEW STATION,0,0
2018-01-21,23:31,Sunday,SHEPPARD WEST STATION,3,6101
2018-01-21,23:58,Sunday,GREENWOOD STATION,0,5336
2018-01-22,0:41,Monday,DUNDAS WEST STATION,0,5078
2018-01-22,0:59,Monday,DUNDAS STATION,15,5636
2018-01-22,1:55,Monday,FINCH STATION,0,5466
2018-01-22,2:00,Monday,YONGE UNIVERSITY LINE,0,5551
2018-01-22,2:00,Monday,YONGE UNIVERSITY LINE,0,0
2018-01-22,2:06,Monday,BAY LOWER,0,0
2018-01-22,5:02,Monday,OLD MILL STATION,0,0
2018-01-22,6:08,Monday,WARDEN STATION,0,5078
2018-01-22,6:19,Monday,BROADVIEW STATION,0,0
2018-01-22,6:29,Monday,COXWELL STATION,0,5298
2018-01-22,6:56,Monday,BLOOR STATION,5,5946
2018-01-22,7:12,Monday,BAY STATION,0,0
2018-01-22,7:30,Monday,KENNEDY SRT STATION,4,3017
2018-01-22,7:30,Monday,OSSINGTON STATION,3,5191
2018-01-22,7:34,Monday,MAIN STREET STATION,0,5022
2018-01-22,7:37,Monday,KENNEDY BD STATION,3,5051
2018-01-22,7:39,Monday,DUNDAS WEST STATION,0,5356
2018-01-22,8:02,Monday,LAWRENCE EAST STATION,4,3020
2018-01-22,8:17,Monday,ST GEORGE YUS STATION,0,5666
2018-01-22,8:39,Monday,SUMMERHILL STATION,0,5776
2018-01-22,8:47,Monday,MUSEUM STATION,0,5696
2018-01-22,8:53,Monday,DUPONT STATION,7,5611
2018-01-22,9:13,Monday,EGLINTON WEST STATION,0,6056
2018-01-22,9:17,Monday,KIPLING STATION,0,5000
2018-01-22,9:26,Monday,YONGE BD STATION,0,5098
2018-01-22,9:32,Monday,KENNEDY BD STATION,0,5193
2018-01-22,9:47,Monday,ST CLAIR WEST STATION,0,4169
2018-01-22,9:54,Monday,VICTORIA PARK STATION,0,5284
2018-01-22,11:21,Monday,NORTH YORK CTR STATION,0,6086
2018-01-22,12:14,Monday,YONGE UNIVERSITY LINE,0,0
2018-01-22,12:55,Monday,WILSON STATION,0,5801
2018-01-22,13:03,Monday,SPADINA BD STATION,16,5203
2018-01-22,14:24,Monday,DUFFERIN STATION,0,5030
2018-01-22,15:29,Monday,OLD MILL STATION,0,5123
2018-01-22,15:33,Monday,SCARB CTR STATION,13,3016
2018-01-22,15:48,Monday,SCARB CTR STATION,7,3011
2018-01-22,15:58,Monday,GREENWOOD YARD,0,5336
2018-01-22,16:14,Monday,SPADINA YUS STATION,0,0
2018-01-22,16:51,Monday,ST CLAIR STATION,10,5701
2018-01-22,16:58,Monday,VICTORIA PARK STATION,7,5191
2018-01-22,17:05,Monday,DONLANDS STATION,10,5359
2018-01-22,17:07,Monday,VICTORIA PARK STATION,0,5298
2018-01-22,17:40,Monday,CHESTER STATION,7,5069
2018-01-22,17:44,Monday,LANSDOWNE STATION,5,5329
2018-01-22,19:18,Monday,FINCH STATION,0,0
2018-01-22,19:22,Monday,PIONEER VILLAGE STATIO,0,0
2018-01-22,19:39,Monday,WARDEN STATION,0,5052
2018-01-22,19:45,Monday,WARDEN STATION,0,0
2018-01-22,20:17,Monday,LAWRENCE STATION,0,0
2018-01-22,20:41,Monday,ST CLAIR WEST STATION,4,6096
2018-01-22,20:43,Monday,WILSON STATION,0,5861
2018-01-22,20:58,Monday,ISLINGTON STATION,0,0
2018-01-22,22:00,Monday,YONGE UNIVERSITY LINE,0,0
2018-01-22,22:16,Monday,ST ANDREW STATION,3,5406
2018-01-22,22:21,Monday,HIGH PARK STATION,0,5082
2018-01-22,23:48,Monday,QUEEN STATION,0,5661
2018-01-23,0:21,Tuesday,DAVISVILLE STATION,0,5521
2018-01-23,0:40,Tuesday,KEELE STATION,8,5263
2018-01-23,0:46,Tuesday,ST GEORGE YUS STATION,0,6046
2018-01-23,0:55,Tuesday,WILSON STATION,19,5581
2018-01-23,0:57,Tuesday,BATHURST STATION,6,5085
2018-01-23,1:17,Tuesday,WILSON STATION,6,6081
2018-01-23,2:00,Tuesday,GREENWOOD PORTAL,0,0
2018-01-23,6:07,Tuesday,COXWELL STATION,0,5222
2018-01-23,6:21,Tuesday,GREENWOOD STATION,0,5051
2018-01-23,6:23,Tuesday,WILSON STATION,3,5606
2018-01-23,6:26,Tuesday,GREENWOOD STATION,4,5000
2018-01-23,6:30,Tuesday,DONLANDS STATION,3,5000
2018-01-23,6:36,Tuesday,DONLANDS STATION,3,0
2018-01-23,7:01,Tuesday,KIPLING STATION,3,5171
2018-01-23,7:08,Tuesday,ISLINGTON STATION,0,5336
2018-01-23,7:14,Tuesday,COXWELL STATION,0,5123
2018-01-23,7:28,Tuesday,GREENWOOD STATION,0,5332
2018-01-23,7:29,Tuesday,SUBWAY OPS BUILDING,0,0
2018-01-23,7:31,Tuesday,KENNEDY BD STATION,0,5330
2018-01-23,8:11,Tuesday,VICTORIA PARK STATION,4,5263
2018-01-23,8:16,Tuesday,BATHURST STATION,0,0
2018-01-23,8:27,Tuesday,FINCH STATION,0,0
2018-01-23,9:02,Tuesday,ST GEORGE BD STATION,0,5287
2018-01-23,9:11,Tuesday,CHESTER STATION,0,5015
2018-01-23,9:11,Tuesday,PAPE STATION,14,5234
2018-01-23,9:11,Tuesday,ROSEDALE STATION,0,5656
2018-01-23,9:14,Tuesday,KENNEDY BD STATION,0,5285
2018-01-23,9:27,Tuesday,MAIN STREET STATION,5,5034
2018-01-23,9:36,Tuesday,GLENCAIRN STATION,0,5996
2018-01-23,9:40,Tuesday,JANE STATION,0,5107
2018-01-23,9:53,Tuesday,LAWRENCE STATION,3,5526
2018-01-23,10:40,Tuesday,MUSEUM STATION,4,5881
2018-01-23,10:46,Tuesday,WARDEN STATION,5,5171
2018-01-23,10:51,Tuesday,DUNDAS WEST STATION,3,5317
2018-01-23,11:21,Tuesday,DAVISVILLE STATION,0,0
2018-01-23,11:24,Tuesday,EGLINTON STATION,0,5646
2018-01-23,11:30,Tuesday,YONGE UNIVERSITY LINE,0,0
2018-01-23,11:45,Tuesday,MUSEUM STATION,3,5821
2018-01-23,12:06,Tuesday,MUSEUM STATION,3,5406
2018-01-23,12:07,Tuesday,OLD MILL STATION,0,5069
2018-01-23,12:42,Tuesday,OLD MILL STATION,0,5167
2018-01-23,13:10,Tuesday,BLOOR STATION,0,0
2018-01-23,14:15,Tuesday,COXWELL STATION,0,5242
2018-01-23,14:23,Tuesday,SHEPPARD WEST STATION,5,5971
2018-01-23,14:25,Tuesday,DONLANDS STATION,3,0
2018-01-23,14:31,Tuesday,OLD MILL STATION,0,5167
2018-01-23,14:40,Tuesday,FINCH STATION,12,5461
2018-01-23,15:38,Tuesday,OLD MILL STATION,3,5105
2018-01-23,15:38,Tuesday,SPADINA YUS STATION,0,5506
2018-01-23,16:32,Tuesday,YORKDALE STATION,4,5441
2018-01-23,17:09,Tuesday,JANE STATION,0,0
2018-01-23,17:25,Tuesday,WARDEN STATION,31,5058
2018-01-23,17:37,Tuesday,DUPONT STATION,0,5801
2018-01-23,17:52,Tuesday,DUNDAS STATION,0,0
2018-01-23,18:13,Tuesday,VICTORIA PARK STATION,0,5261
2018-01-23,18:15,Tuesday,VICTORIA PARK STATION,3,5041
2018-01-23,18:23,Tuesday,MCCOWAN STATION,0,0
2018-01-23,18:41,Tuesday,DUFFERIN STATION,0,0
2018-01-23,18:55,Tuesday,CASTLE FRANK STATION,4,5357
2018-01-23,18:56,Tuesday,KENNEDY BD STATION,0,0
2018-01-23,19:01,Tuesday,SPADINA BD STATION,0,5134
2018-01-23,19:27,Tuesday,GLENCAIRN STATION,0,6111
2018-01-23,19:33,Tuesday,KENNEDY BD STATION,0,0
2018-01-23,19:44,Tuesday,SHEPPARD WEST STATION,0,5481
2018-01-23,19:50,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2018-01-23,20:13,Tuesday,YORKDALE STATION,0,5681
2018-01-23,20:39,Tuesday,YORKDALE STATION,5,5656
2018-01-23,20:54,Tuesday,KIPLING STATION,0,5431
2018-01-23,21:06,Tuesday,YORKDALE STATION,0,5616
2018-01-23,21:56,Tuesday,OSGOODE STATION,11,5806
2018-01-23,22:00,Tuesday,WARDEN STATION,4,5171
2018-01-23,22:00,Tuesday,YONGE UNIVERSITY LINE,0,0
2018-01-23,22:06,Tuesday,CHRISTIE STATION,0,5277
2018-01-23,22:18,Tuesday,BLOOR STATION,5,5651
2018-01-23,22:28,Tuesday,LAWRENCE WEST STATION,0,6081
2018-01-23,22:39,Tuesday,LAWRENCE WEST STATION,0,5826
2018-01-23,22:40,Tuesday,GREENWOOD STATION,3,5362
2018-01-23,22:45,Tuesday,YONGE UNIVERSITY LINE,0,0
2018-01-23,23:31,Tuesday,LAWRENCE STATION,3,5461
2018-01-24,0:04,Wednesday,KIPLING STATION,5,5102
2018-01-24,1:10,Wednesday,WARDEN STATION,0,5019
2018-01-24,1:32,Wednesday,ST GEORGE BD STATION,0,5019
2018-01-24,1:39,Wednesday,DUFFERIN STATION,0,5019
2018-01-24,1:44,Wednesday,KEELE STATION,0,5019
2018-01-24,2:14,Wednesday,FINCH STATION,0,0
2018-01-24,5:23,Wednesday,YONGE SHP STATION,0,6146
2018-01-24,5:32,Wednesday,DAVISVILLE STATION,6,5456
2018-01-24,5:40,Wednesday,KIPLING STATION,6,5239
2018-01-24,5:46,Wednesday,KIPLING STATION,0,5239
2018-01-24,6:03,Wednesday,ST ANDREW STATION,0,5091
2018-01-24,6:17,Wednesday,PIONEER VILLAGE STATIO,0,0
2018-01-24,6:22,Wednesday,KEELE STATION,0,0
2018-01-24,6:39,Wednesday,HIGH PARK STATION,17,5344
2018-01-24,6:47,Wednesday,ST CLAIR WEST STATION,5,5421
2018-01-24,6:55,Wednesday,DAVISVILLE STATION,0,5481
2018-01-24,6:56,Wednesday,CHRISTIE STATION,0,5168
2018-01-24,7:07,Wednesday,SHEPPARD WEST STATION,3,6046
2018-01-24,7:22,Wednesday,KIPLING STATION,3,5102
2018-01-24,7:40,Wednesday,COXWELL STATION,0,5266
2018-01-24,7:44,Wednesday,WOODBINE STATION,3,5266
2018-01-24,7:51,Wednesday,GLENCAIRN STATION,3,6011
2018-01-24,7:52,Wednesday,VICTORIA PARK STATION,3,5266
2018-01-24,8:30,Wednesday,KIPLING STATION,0,0
2018-01-24,8:31,Wednesday,KENNEDY BD STATION,0,5308
2018-01-24,8:47,Wednesday,GLENCAIRN STATION,5,5806
2018-01-24,9:18,Wednesday,FINCH STATION,0,5601
2018-01-24,10:12,Wednesday,KENNEDY BD STATION,0,5062
2018-01-24,10:23,Wednesday,LAWRENCE WEST STATION,0,5191
2018-01-24,10:43,Wednesday,DUNDAS WEST STATION,0,5019
2018-01-24,10:48,Wednesday,KEELE STATION,0,5019
2018-01-24,11:45,Wednesday,BROADVIEW STATION,0,0
2018-01-24,12:20,Wednesday,JANE STATION,0,0
2018-01-24,12:58,Wednesday,KENNEDY BD STATION,0,0
2018-01-24,13:15,Wednesday,BLOOR STATION,3,5846
2018-01-24,13:46,Wednesday,ST GEORGE BD STATION,0,0
2018-01-24,13:54,Wednesday,MUSEUM STATION,0,0
2018-01-24,14:06,Wednesday,BLOOR STATION,4,5661
2018-01-24,14:11,Wednesday,LAWRENCE STATION,5,5401
2018-01-24,14:26,Wednesday,ST GEORGE YUS STATION,4,5661
2018-01-24,14:54,Wednesday,KENNEDY BD STATION,0,5193
2018-01-24,15:16,Wednesday,WILSON STATION,5,5996
2018-01-24,15:42,Wednesday,SCARB CTR STATION,0,0
2018-01-24,16:15,Wednesday,DAVISVILLE STATION,0,5971
2018-01-24,16:27,Wednesday,BLOOR STATION,5,5736
2018-01-24,16:28,Wednesday,HIGHWAY 407 STATION,3,5516
2018-01-24,16:35,Wednesday,LAWRENCE STATION,0,5576
2018-01-24,16:40,Wednesday,PIONEER VILLAGE STATIO,3,5786
2018-01-24,16:49,Wednesday,BROADVIEW STATION,0,5081
2018-01-24,16:51,Wednesday,EGLINTON WEST TO VMC,5,6066
2018-01-24,17:10,Wednesday,HIGHWAY 407 STATION,6,5466
2018-01-24,17:12,Wednesday,BAY STATION,3,5036
2018-01-24,17:18,Wednesday,ST GEORGE BD STATION,4,5036
2018-01-24,17:22,Wednesday,ROYAL YORK STATION,7,5081
2018-01-24,17:39,Wednesday,PIONEER VILLAGE STATIO,3,5986
2018-01-24,17:52,Wednesday,DUPONT STATION,0,6066
2018-01-24,18:23,Wednesday,COXWELL STATION,0,5146
2018-01-24,18:28,Wednesday,FINCH STATION,0,5653
2018-01-24,18:50,Wednesday,KING STATION,0,0
2018-01-24,18:56,Wednesday,QUEEN STATION,0,5526
2018-01-24,19:23,Wednesday,OLD MILL STATION,0,5069
2018-01-24,19:24,Wednesday,KENNEDY BD STATION,0,5093
2018-01-24,19:37,Wednesday,FINCH STATION,0,5666
2018-01-24,19:37,Wednesday,UNION STATION,0,5451
2018-01-24,19:40,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2018-01-24,20:35,Wednesday,ROSEDALE STATION,13,5991
2018-01-24,20:45,Wednesday,YORK MILLS STATION,0,6181
2018-01-24,20:54,Wednesday,KEELE STATION,8,5052
2018-01-24,21:14,Wednesday,VICTORIA PARK STATION,0,5019
2018-01-24,21:50,Wednesday,SHEPPARD STATION,6,5521
2018-01-24,22:00,Wednesday,YONGE UNIVERSITY LINE,0,0
2018-01-24,22:25,Wednesday,SPADINA BD STATION,11,5058
2018-01-24,22:25,Wednesday,ST GEORGE YUS STATION,0,6066
2018-01-24,22:30,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2018-01-24,23:08,Wednesday,WARDEN STATION,0,5019
2018-01-24,23:15,Wednesday,YONGE UNIVERSITY LINE,0,0
2018-01-24,23:46,Wednesday,NORTH YORK CTR STATION,3,5751
2018-01-25,1:05,Thursday,KENNEDY BD STATION,5,5231
2018-01-25,5:46,Thursday,KIPLING STATION,6,5191
2018-01-25,5:52,Thursday,KIPLING STATION,6,5062
2018-01-25,5:55,Thursday,GREENWOOD STATION,4,5203
2018-01-25,6:12,Thursday,KENNEDY SRT STATION,16,3002
2018-01-25,6:16,Thursday,KENNEDY BD STATION,0,5189
2018-01-25,6:26,Thursday,DONLANDS STATION,0,5231
2018-01-25,6:43,Thursday,SCARB CTR STATION,0,3002
2018-01-25,6:43,Thursday,WILSON STATION,0,5456
2018-01-25,6:47,Thursday,VICTORIA PARK STATION,0,5166
2018-01-25,7:10,Thursday,ISLINGTON STATION,3,5173
2018-01-25,7:10,Thursday,MCCOWAN STATION,5,3021
2018-01-25,7:21,Thursday,KENNEDY BD STATION,0,5023
2018-01-25,7:33,Thursday,ST GEORGE BD STATION,6,5152
2018-01-25,7:43,Thursday,WILSON STATION,3,5136
2018-01-25,7:48,Thursday,DAVISVILLE STATION,10,5846
2018-01-25,8:03,Thursday,FINCH WEST STATION,0,0
2018-01-25,8:31,Thursday,EGLINTON STATION,0,5981
2018-01-25,8:42,Thursday,YORKDALE STATION,0,5486
2018-01-25,9:18,Thursday,LANSDOWNE STATION,12,5246
2018-01-25,9:46,Thursday,LAWRENCE WEST STATION,0,5556
2018-01-25,9:51,Thursday,LAWRENCE WEST STATION,0,5766
2018-01-25,9:52,Thursday,DUNDAS WEST STATION,4,5200
2018-01-25,9:58,Thursday,EGLINTON WEST STATION,0,5561
2018-01-25,9:59,Thursday,DUNDAS STATION,0,0
2018-01-25,10:15,Thursday,EGLINTON STATION,0,5526
2018-01-25,10:17,Thursday,BLOOR STATION,3,5696
2018-01-25,11:28,Thursday,WILSON CARHOUSE,0,0
2018-01-25,11:50,Thursday,WARDEN TO KENNEDY STAT,0,5171
2018-01-25,11:51,Thursday,BLOOR DANFORTH SUBWAY,0,0
2018-01-25,12:02,Thursday,FINCH STATION,0,0
2018-01-25,13:09,Thursday,SHEPPARD STATION,0,5461
2018-01-25,13:16,Thursday,YONGE SHP STATION,16,6172
2018-01-25,13:35,Thursday,ROSEDALE STATION,0,5616
2018-01-25,14:51,Thursday,ST CLAIR WEST STATION,0,5611
2018-01-25,15:45,Thursday,VAUGHAN MC STATION,3,6031
2018-01-25,16:05,Thursday,ST GEORGE YUS STATION,0,0
2018-01-25,16:09,Thursday,ST GEORGE YUS STATION,0,5986
2018-01-25,16:34,Thursday,DUNDAS WEST STATION,3,5168
2018-01-25,16:37,Thursday,SHERBOURNE STATION,5,5314
2018-01-25,16:40,Thursday,DUPONT STATION,0,5546
2018-01-25,16:45,Thursday,WELLESLEY STATION,0,0
2018-01-25,16:57,Thursday,OSGOODE STATION,3,5691
2018-01-25,16:59,Thursday,HIGHWAY 407 STATION,0,6051
2018-01-25,17:22,Thursday,KENNEDY BD STATION,2,5324
2018-01-25,17:51,Thursday,LESLIE STATION,0,6186
2018-01-25,18:08,Thursday,KENNEDY BD STATION,0,5123
2018-01-25,18:15,Thursday,ISLINGTON STATION,0,5335
2018-01-25,19:04,Thursday,ISLINGTON STATION,0,0
2018-01-25,19:32,Thursday,DAVISVILLE STATION,0,5421
2018-01-25,19:59,Thursday,FINCH STATION,0,0
2018-01-25,20:12,Thursday,JANE STATION,0,0
2018-01-25,20:31,Thursday,COXWELL STATION,7,5134
2018-01-25,21:08,Thursday,DON MILLS STATION,6,6186
2018-01-25,21:24,Thursday,LAWRENCE STATION,9,5556
