Date,Time,Day,Station,Delay,Vehicle
2017-09-26,18:10,Tuesday,NORTH YORK CTR STATION,4,5666
2017-09-26,18:11,Tuesday,UNION STATION,0,5411
2017-09-26,18:30,Tuesday,MCCOWAN STATION,15,3026
2017-09-26,18:33,Tuesday,WELLESLEY STATION,0,5761
2017-09-26,18:50,Tuesday,SCARB CTR STATION,0,3001
2017-09-26,18:51,Tuesday,DON MILLS STATION,0,6151
2017-09-26,19:11,Tuesday,FINCH STATION,0,6101
2017-09-26,19:33,Tuesday,NORTH YORK CTR STATION,0,5711
2017-09-26,19:37,Tuesday,DAVISVILLE STATION,0,6021
2017-09-26,19:48,Tuesday,YONGE SHP STATION,0,0
2017-09-26,19:59,Tuesday,BLOOR STATION,0,0
2017-09-26,20:10,Tuesday,EGLINTON WEST STATION,0,5631
2017-09-26,20:19,Tuesday,DONLANDS STATION,0,5202
2017-09-26,20:20,Tuesday,WILSON STATION,0,0
2017-09-26,20:56,Tuesday,EGLINTON WEST STATION,0,5521
2017-09-26,21:20,Tuesday,COLLEGE STATION,0,5566
2017-09-26,21:29,Tuesday,EGLINTON WEST STATION,0,6036
2017-09-26,21:35,Tuesday,EGLINTON WEST STATION,0,5386
2017-09-26,21:41,Tuesday,EGLINTON WEST STATION,0,5771
2017-09-26,21:52,Tuesday,ST ANDREW STATION,0,0
2017-09-26,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-26,23:00,Tuesday,DUNDAS STATION,0,5716
2017-09-26,23:10,Tuesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-27,0:15,Wednesday,CASTLE FRANK STATION,70,5348
2017-09-27,0:37,Wednesday,KENNEDY SRT STATION,6,3015
2017-09-27,1:43,Wednesday,YONGE BD STATION,0,5208
2017-09-27,5:41,Wednesday,KIPLING STATION,0,5110
2017-09-27,5:57,Wednesday,GREENWOOD STATION,0,5077
2017-09-27,6:26,Wednesday,WILSON HOSTLER,0,6011
2017-09-27,6:41,Wednesday,KENNEDY SRT STATION,4,3026
2017-09-27,6:44,Wednesday,ISLINGTON STATION,0,5277
2017-09-27,6:57,Wednesday,KIPLING STATION,0,5099
2017-09-27,7:15,Wednesday,CHESTER STATION,6,5026
2017-09-27,7:29,Wednesday,KIPLING STATION,0,5110
2017-09-27,7:39,Wednesday,FINCH STATION,0,6011
2017-09-27,7:39,Wednesday,KENNEDY BD STATION,0,5200
2017-09-27,7:44,Wednesday,WARDEN STATION,10,5200
2017-09-27,8:07,Wednesday,BLOOR STATION,0,0
2017-09-27,8:49,Wednesday,EGLINTON WEST STATION,0,5666
2017-09-27,8:57,Wednesday,SPADINA BD STATION,0,0
2017-09-27,9:05,Wednesday,DUNDAS STATION,6,5911
2017-09-27,9:16,Wednesday,DAVISVILLE STATION,0,5746
2017-09-27,9:58,Wednesday,EGLINTON WEST STATION,0,5746
2017-09-27,10:00,Wednesday,WELLESLEY STATION,7,5416
2017-09-27,10:45,Wednesday,EGLINTON WEST STATION,0,5601
2017-09-27,11:29,Wednesday,ST GEORGE YUS STATION,0,5626
2017-09-27,11:40,Wednesday,EGLINTON WEST STATION,0,5546
2017-09-27,11:44,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-27,12:05,Wednesday,ST CLAIR STATION,0,0
2017-09-27,12:32,Wednesday,WOODBINE STATION,5,5181
2017-09-27,13:49,Wednesday,UNION STATION,0,0
2017-09-27,13:59,Wednesday,SHEPPARD WEST STATION,0,5906
2017-09-27,14:22,Wednesday,EGLINTON WEST STATION,0,5996
2017-09-27,14:38,Wednesday,OSSINGTON STATION,3,5191
2017-09-27,15:06,Wednesday,YONGE BD STATION,0,0
2017-09-27,15:08,Wednesday,RUNNYMEDE STATION,4,5170
2017-09-27,15:44,Wednesday,SHEPPARD WEST STATION,3,5381
2017-09-27,16:39,Wednesday,WOODBINE STATION,0,5034
2017-09-27,17:10,Wednesday,LAWRENCE STATION,0,5901
2017-09-27,17:15,Wednesday,EGLINTON WEST STATION,0,5396
2017-09-27,17:19,Wednesday,ST CLAIR STATION,0,5736
2017-09-27,17:47,Wednesday,ST ANDREW STATION,0,5961
2017-09-27,17:56,Wednesday,EGLINTON WEST STATION,0,6111
2017-09-27,18:15,Wednesday,ST GEORGE YUS STATION,0,0
2017-09-27,18:25,Wednesday,ST GEORGE BD STATION,4,5356
2017-09-27,18:41,Wednesday,BROADVIEW STATION,4,5325
2017-09-27,18:55,Wednesday,MCCOWAN STATION,27,3007
2017-09-27,18:56,Wednesday,EGLINTON WEST STATION,0,5996
2017-09-27,18:58,Wednesday,EGLINTON WEST STATION,0,5406
2017-09-27,19:29,Wednesday,DUPONT STATION,3,5916
2017-09-27,19:45,Wednesday,SPADINA BD STATION,0,0
2017-09-27,19:55,Wednesday,OLD MILL STATION,3,5112
2017-09-27,20:02,Wednesday,OSSINGTON STATION,17,5107
2017-09-27,20:02,Wednesday,SHEPPARD WEST STATION,3,5431
2017-09-27,20:30,Wednesday,DUNDAS STATION,0,0
2017-09-27,20:35,Wednesday,SHEPPARD WEST STATION,3,5851
2017-09-27,20:37,Wednesday,BLOOR DANFORTH SUBWAY,0,0
2017-09-27,21:27,Wednesday,KENNEDY BD STATION,6,5202
2017-09-27,21:42,Wednesday,SHEPPARD WEST STATION,0,5406
2017-09-27,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-27,22:07,Wednesday,EGLINTON STATION,0,5646
2017-09-27,23:00,Wednesday,DUNDAS STATION,0,5791
2017-09-27,23:29,Wednesday,KIPLING STATION,0,5297
2017-09-28,0:10,Thursday,ST GEORGE BD STATION,0,5011
2017-09-28,1:23,Thursday,DAVISVILLE HOSTLER,0,0
2017-09-28,1:24,Thursday,CASTLE FRANK STATION,6,5085
2017-09-28,1:30,Thursday,BAYVIEW STATION,0,0
2017-09-28,1:44,Thursday,KIPLING STATION,0,0
2017-09-28,2:06,Thursday,BLOOR STATION,0,0
2017-09-28,2:12,Thursday,ST CLAIR STATION,0,0
2017-09-28,2:48,Thursday,ISLINGTON STATION,0,7904
2017-09-28,5:47,Thursday,KEELE STATION,5,5344
2017-09-28,5:50,Thursday,ISLINGTON STATION,0,5110
2017-09-28,6:26,Thursday,SHEPPARD WEST STATION,0,5911
2017-09-28,7:23,Thursday,KIPLING STATION,0,5005
2017-09-28,8:21,Thursday,ST GEORGE BD STATION,0,5224
2017-09-28,8:56,Thursday,YONGE BD STATION,0,0
2017-09-28,9:12,Thursday,JANE STATION,0,5180
2017-09-28,9:19,Thursday,ST CLAIR WEST STATION,0,0
2017-09-28,10:48,Thursday,CASTLE FRANK STATION,3,5150
2017-09-28,11:29,Thursday,JANE STATION,0,5237
2017-09-28,11:36,Thursday,NORTH YORK CTR STATION,0,0
2017-09-28,11:39,Thursday,BAY STATION,0,5164
2017-09-28,12:15,Thursday,YONGE UNIVERSITY SUBWA,0,0
2017-09-28,13:28,Thursday,YONGE SHP STATION,0,0
2017-09-28,13:36,Thursday,SPADINA YUS STATION,0,5101
2017-09-28,13:37,Thursday,WILSON TO SHEPPARD WES,30,6066
2017-09-28,13:39,Thursday,YORK MILLS STATION,0,5901
2017-09-28,13:52,Thursday,ST CLAIR WEST STATION,0,5721
2017-09-28,14:19,Thursday,PAPE STATION,0,0
2017-09-28,14:35,Thursday,WARDEN STATION,0,5350
2017-09-28,14:55,Thursday,JANE STATION,14,5110
2017-09-28,15:56,Thursday,SHEPPARD WEST STATION,0,5721
2017-09-28,16:28,Thursday,EGLINTON STATION,0,5936
2017-09-28,17:28,Thursday,MCCOWAN STATION,43,3021
2017-09-28,17:32,Thursday,SPADINA BD STATION,8,5044
2017-09-28,17:43,Thursday,EGLINTON WEST STATION,0,5541
2017-09-28,17:43,Thursday,SUMMERHILL STATION,0,5941
2017-09-28,17:56,Thursday,SPADINA YUS STATION,0,5396
2017-09-28,18:04,Thursday,ST GEORGE BD STATION,0,0
2017-09-28,18:20,Thursday,ST GEORGE BD STATION,0,5178
2017-09-28,18:28,Thursday,YORKDALE STATION,5,6111
2017-09-28,18:49,Thursday,KENNEDY BD STATION,0,5195
2017-09-28,19:09,Thursday,DUPONT STATION,0,6076
2017-09-28,19:12,Thursday,BROADVIEW STATION,5,5215
2017-09-28,19:46,Thursday,SPADINA BD STATION,0,0
2017-09-28,20:01,Thursday,KENNEDY BD STATION,0,5117
2017-09-28,20:21,Thursday,KIPLING STATION,0,5334
2017-09-28,20:33,Thursday,SHEPPARD WEST STATION,5,0
2017-09-28,20:35,Thursday,BATHURST STATION,4,5265
2017-09-28,21:19,Thursday,WILSON STATION,0,6076
2017-09-28,22:00,Thursday,UNION STATION,6,6041
2017-09-28,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-28,22:07,Thursday,ST GEORGE YUS STATION,0,0
2017-09-28,22:08,Thursday,DUNDAS STATION,0,0
2017-09-28,23:00,Thursday,DUNDAS STATION,0,5901
2017-09-28,23:35,Thursday,WELLESLEY STATION,0,0
2017-09-28,23:44,Thursday,WILSON STATION,0,4531
2017-09-28,23:48,Thursday,YONGE UNIVERSITY SUBWA,0,0
2017-09-29,0:28,Friday,DUNDAS WEST STATION,0,5234
2017-09-29,0:50,Friday,GLENCAIRN STATION,0,0
2017-09-29,0:55,Friday,CASTLE FRANK STATION,5,5348
2017-09-29,1:10,Friday,YONGE SHP STATION,0,6186
2017-09-29,1:54,Friday,EGLINTON STATION,14,5901
2017-09-29,5:40,Friday,KENNEDY BD STATION,32,5077
2017-09-29,6:09,Friday,OLD MILL STATION,0,5024
2017-09-29,6:45,Friday,DAVISVILLE STATION,0,6036
2017-09-29,6:46,Friday,SPADINA BD STATION,6,5282
2017-09-29,7:28,Friday,COXWELL STATION,0,5166
2017-09-29,7:29,Friday,ST GEORGE BD STATION,0,5294
2017-09-29,7:45,Friday,ROSEDALE STATION,0,0
2017-09-29,7:49,Friday,DUNDAS WEST STATION,3,5125
2017-09-29,7:55,Friday,FINCH STATION,0,5746
2017-09-29,8:05,Friday,JANE STATION,0,5215
2017-09-29,9:22,Friday,COLLEGE STATION,0,0
2017-09-29,9:29,Friday,ST CLAIR WEST STATION,3,5746
2017-09-29,9:31,Friday,EGLINTON STATION,0,0
2017-09-29,9:33,Friday,EGLINTON STATION,0,5901
2017-09-29,9:54,Friday,KIPLING STATION,0,5181
2017-09-29,10:17,Friday,ROYAL YORK STATION,0,0
2017-09-29,10:22,Friday,DON MILLS STATION,3,6186
2017-09-29,10:41,Friday,KEELE STATION,0,0
2017-09-29,11:04,Friday,ISLINGTON STATION,0,0
2017-09-29,12:05,Friday,YUS/BD/SHEPPARD SUBWAY,0,0
2017-09-29,12:26,Friday,DUNDAS WEST STATION,0,5241
2017-09-29,12:51,Friday,WARDEN STATION,0,0
2017-09-29,13:14,Friday,YORK UNIVERSITY STATIO,0,0
2017-09-29,13:47,Friday,DAVISVILLE STATION,0,6036
2017-09-29,13:57,Friday,KENNEDY BD STATION,0,5094
2017-09-29,14:47,Friday,KEELE STATION,0,5294
2017-09-29,14:54,Friday,ST CLAIR STATION,0,5796
2017-09-29,15:00,Friday,DAVISVILLE STATION,0,5936
2017-09-29,15:05,Friday,JANE STATION,0,5094
2017-09-29,15:27,Friday,KENNEDY BD STATION,3,5297
2017-09-29,15:57,Friday,BATHURST STATION,0,5241
2017-09-29,16:05,Friday,KEELE STATION,0,5166
2017-09-29,16:37,Friday,BATHURST STATION,0,0
2017-09-29,16:52,Friday,CHRISTIE STATION,0,0
2017-09-29,17:22,Friday,UNION STATION,0,0
2017-09-29,17:25,Friday,DUNDAS STATION,0,0
2017-09-29,17:26,Friday,SHEPPARD WEST STATION,5,5971
2017-09-29,17:27,Friday,DAVISVILLE STATION,0,0
2017-09-29,17:28,Friday,SHEPPARD STATION,4,5581
2017-09-29,17:37,Friday,BATHURST STATION,4,5131
2017-09-29,18:23,Friday,WOODBINE STATION,0,5274
2017-09-29,18:37,Friday,KENNEDY SRT STATION,3,3013
2017-09-29,18:50,Friday,VICTORIA PARK STATION,0,5108
2017-09-29,20:42,Friday,KEELE STATION,0,5173
2017-09-29,20:52,Friday,WILSON STATION,0,0
2017-09-29,21:15,Friday,VICTORIA PARK STATION,0,5197
2017-09-29,21:19,Friday,UNION STATION,0,0
2017-09-29,22:00,Friday,YONGE UNIVERSITY LINE,0,0
2017-09-29,22:24,Friday,LAWRENCE STATION,3,5436
2017-09-29,22:42,Friday,FINCH STATION,4,5431
2017-09-29,22:43,Friday,QUEEN'S PARK STATION,0,0
2017-09-29,22:45,Friday,SHEPPARD WEST STATION,0,5711
2017-09-29,22:54,Friday,DUNDAS STATION,0,6131
2017-09-30,0:01,Saturday,LAWRENCE WEST STATION,5,6016
2017-09-30,0:03,Saturday,KENNEDY SRT STATION,5,3025
2017-09-30,1:04,Saturday,DUNDAS STATION,0,0
2017-09-30,1:42,Saturday,ST CLAIR WEST STATION,0,0
2017-09-30,1:52,Saturday,OSGOODE STATION,7,5971
2017-09-30,2:03,Saturday,HIGH PARK STATION,0,5127
2017-09-30,6:01,Saturday,KENNEDY BD STATION,0,5112
2017-09-30,6:03,Saturday,BAYVIEW STATION,4,6186
2017-09-30,6:22,Saturday,QUEEN STATION,8,6046
2017-09-30,6:47,Saturday,BROADVIEW STATION,0,0
2017-09-30,7:08,Saturday,KIPLING STATION,0,5123
2017-09-30,8:00,Saturday,DUNDAS WEST STATION,0,5186
2017-09-30,9:26,Saturday,DAVISVILLE STATION,5,6016
2017-09-30,9:41,Saturday,KIPLING STATION,0,5336
2017-09-30,11:02,Saturday,SHEPPARD WEST STATION,0,6046
2017-09-30,11:15,Saturday,BLOOR DANFORTH SUBWAY,0,0
2017-09-30,11:41,Saturday,QUEEN STATION,0,0
2017-09-30,12:23,Saturday,WELLESLEY STATION,0,0
2017-09-30,12:28,Saturday,OSSINGTON STATION,6,5325
2017-09-30,13:17,Saturday,OLD MILL STATION,0,5040
2017-09-30,13:22,Saturday,BAYVIEW STATION,6,6186
2017-09-30,15:04,Saturday,OLD MILL STATION,0,0
2017-09-30,15:29,Saturday,LAWRENCE STATION,4,6056
2017-09-30,15:57,Saturday,BROADVIEW STATION,4,5150
2017-09-30,16:22,Saturday,FINCH STATION,0,0
2017-09-30,17:19,Saturday,QUEEN'S PARK STATION,0,0
2017-09-30,17:19,Saturday,WARDEN STATION,0,0
2017-09-30,18:13,Saturday,OSSINGTON STATION,17,5286
2017-09-30,18:28,Saturday,EGLINTON STATION,9,5801
2017-09-30,18:43,Saturday,SHERBOURNE STATION,0,0
2017-09-30,19:12,Saturday,JANE STATION,5,5299
2017-09-30,19:31,Saturday,SHEPPARD WEST STATION,3,5921
2017-09-30,19:32,Saturday,SHEPPARD WEST STATION,3,5676
2017-09-30,21:08,Saturday,JANE STATION,0,5371
2017-09-30,21:32,Saturday,SUMMERHILL STATION,0,5761
2017-09-30,21:46,Saturday,YONGE SHP STATION,3,6151
2017-09-30,22:00,Saturday,YONGE UNIVERSITY LINE,0,0
2017-09-30,22:13,Saturday,WARDEN STATION,0,5108
2017-09-30,22:52,Saturday,EGLINTON STATION,0,0
2017-09-30,22:59,Saturday,KENNEDY BD STATION,0,5139
2017-09-30,23:20,Saturday,BAY STATION,5,5325
